motif	region	region.gc	region.avgid	RNAphylo	RNAphylo.fdr	hmmpair	no.seq	alignment.len	avgid	no.bps	fraction.paired	expected.covary	observed.covary	alignment.power	fraction.covarying
K08482_upstream.fna.motif.h1_1	K08482_upstream	(0,0.36]	(63,100]	35.8	2.4390243902439024	0.00143129	73	35	49.78	8	22.857142857142858	5.2	5	65	62.5
K08641_downstream.fna.motif.h1_1	K08641_downstream	(0.44,0.48]	(35,41]	8.63	50	0	47	35	72.29	9	25.71428571428571	1.6	0	17.77777777777778	0
K08641_downstream.fna.motif.h1_4	K08641_downstream	(0.44,0.48]	(35,41]	6.88	50	0	50	39	76.45	9	23.076923076923077	2.2	0	24.444444444444446	0
K08641_downstream.fna.motif.h2_2.h2_5.h2_4	K08641_downstream	(0.44,0.48]	(35,41]	0.21	50	0	56	103	72.84	11	10.679611650485436	1.9	0	17.272727272727273	0
K08902_downstream.fna.motif.h1_2	K08902_downstream	(0.4,0.44]	(46,54]	71.15	1.1764705882352942	1.29403	24	49	56.65	16	32.6530612244898	3	5	18.75	31.25
K08902_upstream.fna.motif.h1_1	K08902_upstream	(0.4,0.44]	(54,63]	0.15	90	0	51	35	74.46	6	17.142857142857142	1.2	0	20	0
K08903_downstream.fna.motif.h1_1	K08903_downstream	(0.4,0.44]	(35,41]	0.02	75	0	8	35	88.76	9	25.71428571428571	0.1	0	1.1111111111111112	0
K08963_downstream.fna.motif.h2_2	K08963_downstream	(0.4,0.44]	(35,41]	1.5	12.5	0	1	62	100	21	33.87096774193548	0	0	0	0
K08972_upstream.fna.motif.h1_1	K08972_upstream	(0.36,0.4]	(46,54]	92.43	2.7777777777777777	2.97783	12	37	59.31	16	43.24324324324324	1.5	3	9.375	18.75
K08972_upstream.fna.motif.h1_4	K08972_upstream	(0.36,0.4]	(46,54]	33.67	2.7777777777777777	0	57	51	46.09	12	23.52941176470588	7.8	6	65	50
K08973_downstream.fna.motif.h1_4	K08973_downstream	(0.4,0.44]	(41,46]	1.58	33.802816901408455	0.243379	13	59	73.18	12	20.33898305084746	0.5	1	4.166666666666666	8.333333333333332
K08973_upstream.fna.motif.h1_1	K08973_upstream	(0.36,0.4]	(54,63]	2.89	30	0.889682	16	37	84.94	11	29.72972972972973	0.2	2	1.8181818181818183	18.181818181818183
K08973_upstream.fna.motif.h1_4.h1_5	K08973_upstream	(0.36,0.4]	(54,63]	8.93	10	0.954745	21	71	84.53	17	23.943661971830984	0.5	1	2.941176470588235	5.88235294117647
K09005_downstream.fna.motif.h1_3	K09005_downstream	(0.4,0.44]	(41,46]	9.61	2.8169014084507045	0	4	41	95.53	16	39.02439024390244	0	0	0	0
K09005_downstream.fna.motif.h2_5	K09005_downstream	(0.4,0.44]	(41,46]	0.62	39.43661971830986	0	4	63	94.71	16	25.396825396825395	0	0	0	0
K09012_upstream.fna.motif.h1_1	K09012_upstream	(0.44,0.48]	(54,63]	142.57	3.225806451612903	7.62951e-8	116	37	66.02	8	21.62162162162162	1	2	12.5	25
K09012_upstream.fna.motif.h1_2	K09012_upstream	(0.44,0.48]	(54,63]	0.21	87.09677419354838	0	85	46	77.37	4	8.695652173913043	1.3	1	32.5	25
K09012_upstream.fna.motif.h1_4	K09012_upstream	(0.44,0.48]	(54,63]	5.59	51.61290322580645	0	82	58	72.29	4	6.896551724137931	0.8	0	20	0
K09012_upstream.fna.motif.h2_2.h2_4	K09012_upstream	(0.44,0.48]	(54,63]	20.7	25.806451612903224	1.05921	123	113	60.22	13	11.504424778761061	3.8	0	29.230769230769226	0
K09121_upstream.fna.motif.h1_4	K09121_upstream	(0.4,0.44]	(46,54]	14.06	2.3529411764705883	0	94	43	73.89	10	23.25581395348837	3.4	0	34	0
K09131_downstream.fna.motif.h1_2	K09131_downstream	(0.36,0.4]	(46,54]	0.04	69.44444444444444	0	25	35	85.81	6	17.142857142857142	0.5	0	8.333333333333332	0
K09131_downstream.fna.motif.h2_3	K09131_downstream	(0.36,0.4]	(46,54]	0.1	52.77777777777778	0	26	57	81.89	8	14.035087719298245	0.6	0	7.5	0
K09457_downstream.fna.motif.h1_2.h2_1	K09457_downstream	(0.4,0.44]	(41,46]	0.06	61.971830985915496	0	30	75	82.11	17	22.666666666666664	1.3	0	7.647058823529412	0
K09457_downstream.fna.motif.h1_3	K09457_downstream	(0.4,0.44]	(41,46]	1.72	30.985915492957748	0	21	39	85.1	8	20.51282051282051	0	0	0	0
K09457_downstream.fna.motif.h1_4	K09457_downstream	(0.4,0.44]	(41,46]	1.93	29.577464788732396	0.0604144	16	33	86.56	7	21.21212121212121	0.1	2	1.4285714285714286	28.57142857142857
K09457_downstream.fna.motif.h1_5	K09457_downstream	(0.4,0.44]	(41,46]	0.22	47.887323943661976	0	32	47	64.64	4	8.51063829787234	0.4	0	10	0
K09457_downstream.fna.motif.h2_3	K09457_downstream	(0.4,0.44]	(41,46]	5.74	18.30985915492958	0	35	85	71.71	15	17.647058823529413	3	0	20	0
K09457_upstream.fna.motif.h1_4	K09457_upstream	(0.4,0.44]	(46,54]	0.08	57.64705882352941	0	26	45	74.59	5	11.11111111111111	0.4	0	8	0
K09457_upstream.fna.motif.h1_5	K09457_upstream	(0.4,0.44]	(46,54]	0.03	67.05882352941177	0	25	57	84.36	17	29.82456140350877	0.9	1	5.294117647058823	5.88235294117647
K09457_upstream.fna.motif.h2_1	K09457_upstream	(0.4,0.44]	(46,54]	0.02	75.29411764705883	0.360225	19	44	87.36	10	22.727272727272727	0.2	0	2	0
K09457_upstream.fna.motif.h2_2	K09457_upstream	(0.4,0.44]	(46,54]	0.87	30.58823529411765	0.103045	30	105	76.78	25	23.809523809523807	3	0	12	0
K09705_downstream.fna.motif.h1_1	K09705_downstream	(0.4,0.44]	(54,63]	0.02	93.33333333333334	0	14	35	83.55	10	28.57142857142857	0.1	0	1	0
K09705_upstream.fna.motif.h2_1	K09705_upstream	(0.4,0.44]	(54,63]	0.62	83.33333333333334	0	22	66	76.26	12	18.181818181818183	0.9	0	7.5	0
K09748_upstream.fna.motif.h1_2.h2_2.h1_1	K09748_upstream	(0.4,0.44]	(46,54]	28.39	1.1764705882352942	0.588205	117	60	66.09	11	18.333333333333332	3.1	0	28.18181818181818	0
K09748_upstream.fna.motif.h1_4	K09748_upstream	(0.4,0.44]	(46,54]	6.65	4.705882352941177	0	25	38	78.4	8	21.052631578947366	1.2	0	15	0
K09748_upstream.fna.motif.h1_5	K09748_upstream	(0.4,0.44]	(46,54]	39.62	1.1764705882352942	3.7932	37	33	67.23	9	27.27272727272727	1.2	3	13.333333333333334	33.33333333333333
K09748_upstream.fna.motif.h2_1.h2_4	K09748_upstream	(0.4,0.44]	(46,54]	296.38	1.1764705882352942	0.940368	119	94	54.44	21	22.340425531914892	12.7	10	60.476190476190474	47.61904761904761
K09748_upstream.fna.motif.h2_3	K09748_upstream	(0.4,0.44]	(46,54]	74.25	1.1764705882352942	0.956475	111	45	70.8	11	24.444444444444443	3.1	2	28.18181818181818	18.181818181818183
K09761_upstream.fna.motif.h1_1	K09761_upstream	(0.4,0.44]	(46,54]	0.16	49.411764705882355	0	16	37	85.24	7	18.91891891891892	0.1	0	1.4285714285714286	0
K09772_downstream.fna.motif.h1_5	K09772_downstream	(0.48,1]	(35,41]	12.35	14.285714285714285	0.877979	12	57	66.96	14	24.561403508771928	0.6	0	4.285714285714286	0
K09772_upstream.fna.motif.h1_1	K09772_upstream	(0.36,0.4]	(46,54]	15.93	5.555555555555555	1.92338	19	35	88.48	12	34.285714285714285	0	0	0	0
K09772_upstream.fna.motif.h1_4.h2_1.h1_2	K09772_upstream	(0.36,0.4]	(46,54]	21.74	2.7777777777777777	0.0788118	26	81	83.24	21	25.925925925925924	1.2	0	5.714285714285714	0
K09772_upstream.fna.motif.h2_2	K09772_upstream	(0.36,0.4]	(46,54]	0.07	66.66666666666666	0	24	57	85.24	10	17.543859649122805	0.4	0	4	0
K09772_upstream.fna.motif.h2_3	K09772_upstream	(0.36,0.4]	(46,54]	0.02	77.77777777777777	0.0799315	15	48	61.41	10	20.833333333333336	1.1	1	11.000000000000002	10
K09775_downstream.fna.motif.h1_2	K09775_downstream	(0.4,0.44]	(46,54]	1.27	25.88235294117647	0	16	34	92.21	8	23.52941176470588	0	0	0	0
K09775_downstream.fna.motif.h1_4	K09775_downstream	(0.4,0.44]	(46,54]	0.24	47.05882352941177	0	19	37	87.88	9	24.324324324324326	0.2	0	2.2222222222222223	0
K09775_downstream.fna.motif.h2_1	K09775_downstream	(0.4,0.44]	(46,54]	4.09	8.23529411764706	0	23	50	90.35	11	22	0.2	0	1.8181818181818183	0
K09775_downstream.fna.motif.h2_2	K09775_downstream	(0.4,0.44]	(46,54]	0.01	78.82352941176471	0	24	59	94.22	16	27.11864406779661	0.2	0	1.25	0
K09777_downstream.fna.motif.h1_3.h1_4	K09777_downstream	(0.4,0.44]	(54,63]	6.28	33.333333333333336	0.0372416	39	87	61.49	16	18.39080459770115	4.6	1	28.749999999999996	6.25
K09780_downstream.fna.motif.h1_5	K09780_downstream	(0.4,0.44]	(41,46]	147.5	1.4084507042253522	13.263	49	98	86.25	33	33.6734693877551	3.3	5	10	15.151515151515152
K09780_downstream.fna.motif.h2_2	K09780_downstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	0	49	59	75.18	5	8.47457627118644	0.4	0	8	0
K09780_upstream.fna.motif.h2_1.h2_2	K09780_upstream	(0.4,0.44]	(46,54]	1.05	27.058823529411764	0	43	124	73.52	21	16.93548387096774	3	0	14.285714285714285	0
K09792_upstream.fna.motif.h1_1	K09792_upstream	(0.4,0.44]	(46,54]	1.91	22.35294117647059	0	33	41	77.7	4	9.75609756097561	0	0	0	0
K09792_upstream.fna.motif.h2_2	K09792_upstream	(0.4,0.44]	(46,54]	0.77	31.764705882352942	0	33	63	63.64	9	14.285714285714285	1.6	0	17.77777777777778	0
K09807_downstream.fna.motif.h1_5	K09807_downstream	(0.44,0.48]	(46,54]	0.98	32.432432432432435	0	49	36	74.32	6	16.666666666666664	1.1	0	18.333333333333336	0
K09807_downstream.fna.motif.h2_1	K09807_downstream	(0.44,0.48]	(46,54]	0.01	89.1891891891892	0	48	52	69.99	9	17.307692307692307	2.3	0	25.555555555555554	0
K09834_downstream.fna.motif.h1_1	K09834_downstream	(0.44,0.48]	(46,54]	0.57	35.13513513513514	0	9	35	93.02	10	28.57142857142857	0	0	0	0
K09834_downstream.fna.motif.h1_2	K09834_downstream	(0.44,0.48]	(46,54]	16.7	10.81081081081081	2.95705	13	37	77.24	8	21.62162162162162	0.1	2	1.25	25
K09834_downstream.fna.motif.h1_3	K09834_downstream	(0.44,0.48]	(46,54]	2.72	21.62162162162162	0	5	35	95.29	9	25.71428571428571	0	0	0	0
K09834_downstream.fna.motif.h1_4	K09834_downstream	(0.44,0.48]	(46,54]	46.33	2.7027027027027026	5.90541	18	44	80.24	12	27.27272727272727	0.9	4	7.5	33.33333333333333
K09834_downstream.fna.motif.h2_1.h2_2	K09834_downstream	(0.44,0.48]	(46,54]	52.17	2.7027027027027026	5.669	19	87	87.7	25	28.735632183908045	1	3	4	12
K09835_downstream.fna.motif.h1_1	K09835_downstream	(0.4,0.44]	(35,41]	37.22	6.25	4.82558	5	34	72.76	13	38.23529411764706	0	0	0	0
K09835_upstream.fna.motif.h1_1.h1_2	K09835_upstream	(0.4,0.44]	(54,63]	120.03	3.3333333333333335	0.970135	59	64	75.97	19	29.6875	4.2	1	22.10526315789474	5.263157894736842
K09835_upstream.fna.motif.h1_3	K09835_upstream	(0.4,0.44]	(54,63]	0.52	86.66666666666667	0	59	42	71.96	5	11.904761904761903	0.7	0	13.999999999999998	0
K09835_upstream.fna.motif.h2_1	K09835_upstream	(0.4,0.44]	(54,63]	155.79	3.3333333333333335	1.35564	67	91	66.65	17	18.681318681318682	5.6	3	32.94117647058823	17.647058823529413
K09836_upstream.fna.motif.h1_1	K09836_upstream	(0.36,0.4]	(35,41]	52.58	5.88235294117647	3.68698	9	33	51.74	13	39.39393939393939	1.5	3	11.538461538461538	23.076923076923077
K09836_upstream.fna.motif.h1_5	K09836_upstream	(0.36,0.4]	(35,41]	26.5	5.88235294117647	0.00278761	25	41	68.23	6	14.634146341463413	0.2	1	3.3333333333333335	16.666666666666664
K09903_upstream.fna.motif.h1_3	K09903_upstream	(0.44,0.48]	(54,63]	0.2	87.09677419354838	0	22	60	88.29	16	26.666666666666668	0.2	0	1.25	0
K09903_upstream.fna.motif.h2_1	K09903_upstream	(0.44,0.48]	(54,63]	0.04	90.32258064516128	0	61	64	66.02	4	6.25	0.9	0	22.5	0
K09919_downstream.fna.motif.h1_3	K09919_downstream	(0.36,0.4]	(54,63]	8.65	10	0	22	37	84.77	12	32.432432432432435	0.1	0	0.8333333333333334	0
K09928_downstream.fna.motif.h1_3	K09928_downstream	(0.44,0.48]	(46,54]	0.36	37.83783783783784	0	31	53	75.39	4	7.547169811320755	0.4	0	10	0
K09928_downstream.fna.motif.h1_5.h2_1	K09928_downstream	(0.44,0.48]	(46,54]	0.02	83.78378378378378	0	31	84	68.48	18	21.428571428571427	2.7	0	15.000000000000002	0
K09928_downstream.fna.motif.h2_2.h2_5.h1_2.h2_4	K09928_downstream	(0.44,0.48]	(46,54]	0.04	72.97297297297297	2.26593e-4	38	198	74.24	30	15.151515151515152	4.2	0	14.000000000000002	0
K09928_downstream.fna.motif.h2_3	K09928_downstream	(0.44,0.48]	(46,54]	0.02	83.78378378378378	0	31	45	73.52	4	8.88888888888889	0.5	0	12.5	0
K09928_upstream.fna.motif.h1_2.h2_1.h1_1	K09928_upstream	(0.44,0.48]	(46,54]	40.53	2.7027027027027026	0.47546	35	121	69.41	23	19.00826446280992	4.1	1	17.82608695652174	4.3478260869565215
K09928_upstream.fna.motif.h1_3	K09928_upstream	(0.44,0.48]	(46,54]	0.01	89.1891891891892	0	14	53	87.46	14	26.41509433962264	0.1	0	0.7142857142857143	0
K09928_upstream.fna.motif.h2_2.h2_4	K09928_upstream	(0.44,0.48]	(46,54]	0.39	37.83783783783784	9.66411e-7	56	104	64.18	9	8.653846153846153	3.4	0	37.77777777777778	0
K09931_downstream.fna.motif.h1_1	K09931_downstream	(0.4,0.44]	(46,54]	0.81	30.58823529411765	0.117846	22	37	77.42	9	24.324324324324326	0.7	1	7.777777777777778	11.11111111111111
K09931_upstream.fna.motif.h1_1	K09931_upstream	(0.36,0.4]	(46,54]	0.01	80.55555555555556	0	15	30	84.53	8	26.666666666666668	0.1	0	1.25	0
K09931_upstream.fna.motif.h1_3.h2_2.h1_4	K09931_upstream	(0.36,0.4]	(46,54]	0.05	66.66666666666666	0	28	114	81.35	18	15.789473684210526	1.4	0	7.777777777777778	0
K09931_upstream.fna.motif.h1_5	K09931_upstream	(0.36,0.4]	(46,54]	0.05	66.66666666666666	0	31	45	78.4	7	15.555555555555555	0.8	0	11.428571428571429	0
K09931_upstream.fna.motif.h2_1	K09931_upstream	(0.36,0.4]	(46,54]	0.11	50	0	24	63	79.3	15	23.809523809523807	1.4	0	9.333333333333332	0
K09935_upstream.fna.motif.h1_2	K09935_upstream	(0.36,0.4]	(41,46]	0.01	55.55555555555556	0	16	41	83.58	4	9.75609756097561	0	0	0	0
K09936_upstream.fna.motif.h1_5	K09936_upstream	(0.4,0.44]	(35,41]	0.1	56.25	0	3	50	97.33	13	26	0	0	0	0
K09940_downstream.fna.motif.h1_1	K09940_downstream	(0.4,0.44]	(41,46]	42.15	1.4084507042253522	3.94501	17	34	53.8	12	35.294117647058826	1	3	8.333333333333332	25
K09942_downstream.fna.motif.h1_2	K09942_downstream	(0.44,0.48]	(41,46]	106.8	6.25	3.66435	54	43	59.58	11	25.581395348837212	4.3	9	39.090909090909086	81.81818181818183
K09942_downstream.fna.motif.h2_1	K09942_downstream	(0.44,0.48]	(41,46]	138.16	6.25	5.77947	60	56	55.57	11	19.642857142857142	4.5	10	40.909090909090914	90.9090909090909
K09942_downstream.fna.motif.h2_2	K09942_downstream	(0.44,0.48]	(41,46]	228.58	6.25	3.60011	72	80	48.86	11	13.750000000000002	6.1	8	55.45454545454545	72.72727272727273
K09942_upstream.fna.motif.h1_3	K09942_upstream	(0.4,0.44]	(46,54]	0.02	75.29411764705883	0	26	34	83.21	9	26.47058823529412	0.2	0	2.2222222222222223	0
K09942_upstream.fna.motif.h1_4.h2_2.h1_2	K09942_upstream	(0.4,0.44]	(46,54]	26.44	1.1764705882352942	1.76188	30	95	82.72	17	17.894736842105264	1	0	5.88235294117647	0
K09942_upstream.fna.motif.h2_1	K09942_upstream	(0.4,0.44]	(46,54]	6.6	4.705882352941177	1.55518	43	59	68.31	10	16.94915254237288	2	0	20	0
K09942_upstream.fna.motif.h2_3	K09942_upstream	(0.4,0.44]	(46,54]	0.05	61.1764705882353	0	32	55	77.42	12	21.818181818181817	0.5	0	4.166666666666666	0
K09951_downstream.fna.motif.h1_3	K09951_downstream	(0.4,0.44]	(41,46]	51.41	1.4084507042253522	1.5783	91	38	66.34	5	13.157894736842104	0.6	3	12	60
K09951_downstream.fna.motif.h2_1	K09951_downstream	(0.4,0.44]	(41,46]	14.1	1.4084507042253522	1.69401	91	44	60.92	6	13.636363636363635	1.5	0	25	0
K09951_downstream.fna.motif.h2_2	K09951_downstream	(0.4,0.44]	(41,46]	35.37	1.4084507042253522	2.95826	93	63	59.88	7	11.11111111111111	1	1	14.285714285714285	14.285714285714285
K09951_downstream.fna.motif.h2_3	K09951_downstream	(0.4,0.44]	(41,46]	25.66	1.4084507042253522	2.96226	88	57	56.7	7	12.280701754385964	1.3	1	18.571428571428573	14.285714285714285
K09951_downstream.fna.motif.h2_4	K09951_downstream	(0.4,0.44]	(41,46]	14.64	1.4084507042253522	0.997213	117	56	55.97	6	10.714285714285714	1.1	1	18.333333333333336	16.666666666666664
K09951_upstream.fna.motif.h1_1	K09951_upstream	(0.4,0.44]	(54,63]	0.15	90	0	1	38	100	8	21.052631578947366	0	0	0	0
K09966_upstream.fna.motif.h1_4	K09966_upstream	(0.4,0.44]	(46,54]	1.76	22.35294117647059	0.856647	16	33	78.74	7	21.21212121212121	0.4	0	5.714285714285714	0
K09966_upstream.fna.motif.h2_1	K09966_upstream	(0.4,0.44]	(46,54]	4.9	7.0588235294117645	9.89985e-4	48	114	69.64	26	22.807017543859647	4.9	0	18.84615384615385	0
K10206_downstream.fna.motif.h1_5	K10206_downstream	(0.4,0.44]	(35,41]	89.04	6.25	1.58593	18	56	45.94	17	30.357142857142854	4.6	6	27.058823529411764	35.294117647058826
K10255_downstream.fna.motif.h1_1	K10255_downstream	(0.4,0.44]	(41,46]	2.82	28.169014084507044	0	17	37	87.5	13	35.13513513513514	0.4	1	3.076923076923077	7.6923076923076925
K10255_downstream.fna.motif.h1_2	K10255_downstream	(0.4,0.44]	(41,46]	21.11	1.4084507042253522	0.120288	22	47	76.92	9	19.148936170212767	1	1	11.11111111111111	11.11111111111111
K10255_downstream.fna.motif.h1_3	K10255_downstream	(0.4,0.44]	(41,46]	2.5	29.577464788732396	0.31423	23	38	64.79	7	18.421052631578945	0.9	1	12.85714285714286	14.285714285714285
K10255_downstream.fna.motif.h2_1	K10255_downstream	(0.4,0.44]	(41,46]	68.64	1.4084507042253522	0	25	59	69.97	8	13.559322033898304	0.1	1	1.25	12.5
K10255_upstream.fna.motif.h1_2	K10255_upstream	(0.4,0.44]	(46,54]	155.4	1.1764705882352942	5.20148	23	48	50.24	19	39.58333333333333	4.8	13	25.263157894736842	68.42105263157895
K10257_downstream.fna.motif.h1_1	K10257_downstream	(0.4,0.44]	(46,54]	27.65	1.1764705882352942	3.95633	6	36	66.38	14	38.88888888888889	0.3	2	2.142857142857143	14.285714285714285
K10257_downstream.fna.motif.h1_4	K10257_downstream	(0.4,0.44]	(46,54]	25.43	1.1764705882352942	3.94892	5	44	71.19	13	29.545454545454547	0.1	2	0.7692307692307693	15.384615384615385
K10257_upstream.fna.motif.h1_1	K10257_upstream	(0,0.36]	(54,63]	3.35	16.129032258064516	0.898508	23	39	75.15	9	23.076923076923077	0.7	1	7.777777777777778	11.11111111111111
K10257_upstream.fna.motif.h1_5	K10257_upstream	(0,0.36]	(54,63]	18.36	3.225806451612903	1.57969	21	48	65.81	9	18.75	0.2	2	2.2222222222222223	22.22222222222222
K10257_upstream.fna.motif.h2_1	K10257_upstream	(0,0.36]	(54,63]	0.01	87.09677419354838	0	9	43	83.07	13	30.23255813953488	0.2	0	1.5384615384615385	0
K10257_upstream.fna.motif.h2_2	K10257_upstream	(0,0.36]	(54,63]	6.27	9.677419354838708	0	9	70	89.37	22	31.428571428571427	0	0	0	0
K10716_upstream.fna.motif.h1_4	K10716_upstream	(0.4,0.44]	(41,46]	10.85	1.4084507042253522	0	51	45	79.76	5	11.11111111111111	0.7	0	13.999999999999998	0
K10773_upstream.fna.motif.h1_1	K10773_upstream	(0.4,0.44]	(41,46]	0.2	49.29577464788733	0	27	36	80.77	7	19.444444444444446	0.4	0	5.714285714285714	0
K10773_upstream.fna.motif.h1_2	K10773_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	21	43	89.36	7	16.27906976744186	0	0	0	0
K10773_upstream.fna.motif.h1_4	K10773_upstream	(0.4,0.44]	(41,46]	0.06	61.971830985915496	0	24	42	80.14	6	14.285714285714285	0.2	0	3.3333333333333335	0
K10773_upstream.fna.motif.h1_5.h2_1	K10773_upstream	(0.4,0.44]	(41,46]	9.03	7.042253521126761	0.0637371	27	61	83.29	13	21.311475409836063	0.4	0	3.076923076923077	0
K10773_upstream.fna.motif.h2_2	K10773_upstream	(0.4,0.44]	(41,46]	0.01	78.87323943661973	0	35	106	81.23	11	10.377358490566039	1	1	9.090909090909092	9.090909090909092
K10773_upstream.fna.motif.h2_3	K10773_upstream	(0.4,0.44]	(41,46]	0.65	39.43661971830986	0	34	78	82.18	13	16.666666666666664	1.3	0	10	0
K10773_upstream.fna.motif.h2_4	K10773_upstream	(0.4,0.44]	(41,46]	1.43	33.802816901408455	0.0136957	30	71	83.42	13	18.30985915492958	1.2	0	9.23076923076923	0
K10917_downstream.fna.motif.h1_2	K10917_downstream	(0.4,0.44]	(35,41]	0.05	56.25	0	3	33	93.62	7	21.21212121212121	0	0	0	0
K10917_downstream.fna.motif.h2_3	K10917_downstream	(0.4,0.44]	(35,41]	0.1	56.25	0	3	55	92.59	10	18.181818181818183	0	0	0	0
K10917_upstream.fna.motif.h1_1.h2_3	K10917_upstream	(0.44,0.48]	(41,46]	2.1	18.75	0	62	89	54.41	17	19.101123595505616	6.4	0	37.64705882352941	0
K10917_upstream.fna.motif.h1_3	K10917_upstream	(0.44,0.48]	(41,46]	75.33	6.25	3.15269e-7	63	54	64.41	17	31.48148148148148	5.1	1	30	5.88235294117647
K10917_upstream.fna.motif.h2_2	K10917_upstream	(0.44,0.48]	(41,46]	0.24	62.5	0	60	50	60.09	6	12	1.5	1	25	16.666666666666664
K10947_upstream.fna.motif.h1_1	K10947_upstream	(0.4,0.44]	(41,46]	1.92	29.577464788732396	0	23	30	77.42	9	30	0.4	0	4.444444444444445	0
K10947_upstream.fna.motif.h2_5	K10947_upstream	(0.4,0.44]	(41,46]	26.92	1.4084507042253522	0.9071	30	77	63.05	16	20.77922077922078	4.1	0	25.624999999999996	0
K10960_downstream.fna.motif.h1_5	K10960_downstream	(0.4,0.44]	(41,46]	0.03	67.60563380281691	0	21	38	80.98	6	15.789473684210526	0.3	0	5	0
K10960_downstream.fna.motif.h2_2	K10960_downstream	(0.4,0.44]	(41,46]	6.25	15.492957746478874	0	37	74	72.1	22	29.72972972972973	5.3	1	24.09090909090909	4.545454545454546
K10960_upstream.fna.motif.h1_5.h2_3.h2_1.h1_1	K10960_upstream	(0.4,0.44]	(41,46]	15.99	1.4084507042253522	0.00234074	31	138	79.87	40	28.985507246376812	3.1	0	7.75	0
K11145_upstream.fna.motif.h1_1	K11145_upstream	(0.36,0.4]	(46,54]	22.66	2.7777777777777777	0.919415	38	40	75.05	11	27.500000000000004	1.1	2	10	18.181818181818183
K11145_upstream.fna.motif.h1_2.h2_1	K11145_upstream	(0.36,0.4]	(46,54]	0.51	27.77777777777778	0.851624	19	104	82.11	25	24.03846153846154	0.6	0	2.4	0
K11145_upstream.fna.motif.h1_4	K11145_upstream	(0.36,0.4]	(46,54]	23.9	2.7777777777777777	1.96079	12	47	71.28	13	27.659574468085108	0.3	2	2.3076923076923075	15.384615384615385
K11325_downstream.fna.motif.h1_2.h2_2	K11325_downstream	(0.4,0.44]	(35,41]	0.07	56.25	0	17	102	92.61	9	8.823529411764707	0	0	0	0
K11325_downstream.fna.motif.h1_3	K11325_downstream	(0.4,0.44]	(35,41]	0.01	75	0	15	33	90.33	8	24.242424242424242	0.2	0	2.5	0
K11325_downstream.fna.motif.h2_1	K11325_downstream	(0.4,0.44]	(35,41]	3.68	6.25	0.915723	15	41	86.57	5	12.195121951219512	0	1	0	20
K11325_downstream.fna.motif.h2_3	K11325_downstream	(0.4,0.44]	(35,41]	0.03	56.25	0	22	89	92.41	16	17.97752808988764	0.2	0	1.25	0
K11325_upstream.fna.motif.h1_2	K11325_upstream	(0.4,0.44]	(41,46]	0.02	69.01408450704226	0	46	43	64.12	6	13.953488372093023	2.1	0	35	0
K11354_upstream.fna.motif.h1_1	K11354_upstream	(0,0.36]	(41,46]	100.59	20	1.60909e-8	61	38	45.98	9	23.684210526315788	6.1	7	67.77777777777777	77.77777777777779
K11354_upstream.fna.motif.h1_4	K11354_upstream	(0,0.36]	(41,46]	46.11	20	0.144807	40	44	45.97	10	22.727272727272727	4.8	5	48	50
K11354_upstream.fna.motif.h2_2	K11354_upstream	(0,0.36]	(41,46]	47.78	20	0.347	32	44	46.62	6	13.636363636363635	3	6	50	100
K11645_downstream.fna.motif.h1_1	K11645_downstream	(0.4,0.44]	(35,41]	31.01	6.25	3.5463	8	30	63.1	12	40	0.5	2	4.166666666666666	16.666666666666664
K11720_downstream.fna.motif.h1_4	K11720_downstream	(0.4,0.44]	(35,41]	0.03	56.25	0	13	38	89.61	6	15.789473684210526	0.1	0	1.6666666666666667	0
K11720_upstream.fna.motif.h1_1	K11720_upstream	(0,0.36]	(46,54]	15.01	46.15384615384615	0	26	32	69.12	7	21.875	1	1	14.285714285714285	14.285714285714285
K11754_downstream.fna.motif.h1_1	K11754_downstream	(0.4,0.44]	(41,46]	0.05	64.7887323943662	0	16	30	76.5	9	30	0.8	0	8.88888888888889	0
K11754_downstream.fna.motif.h1_4	K11754_downstream	(0.4,0.44]	(41,46]	0.1	57.74647887323944	0	22	35	82.61	6	17.142857142857142	0.1	0	1.6666666666666667	0
K11754_downstream.fna.motif.h1_5.h2_1	K11754_downstream	(0.4,0.44]	(41,46]	8.06	11.267605633802818	1.51059e-4	32	84	80.19	22	26.190476190476193	2.2	0	10	0
K11754_downstream.fna.motif.h2_2	K11754_downstream	(0.4,0.44]	(41,46]	0.04	64.7887323943662	0	30	58	80.65	9	15.517241379310345	0.9	0	10	0
